149730	29/01/1999	SECRETARIA DE MEDIO AMBIENTE, RECURSOS NATURALES Y PESCA	4942503	29/01/1999	NOM-115-ECOL-1998	Aclaración a la Norma Oficial Mexicana NOM-115-ECOL-1998, Que establece las especificaciones de protección ambiental que deben observarse en las actividades de perforación de pozos petroleros terrestres para exploración y producción en zonas agrícolas, ganaderas y eriales, publicada el 25 de noviembre de 1998 &#160;&#160;	http://diariooficial.gob.mx/nota_detalle.php?codigo=4942503&fecha=29/01/1999
137156	21/01/1999	SECRETARIA DE SALUD	4942621	21/01/1999	NOM-013-SSA2-1994	Modificación a la Norma Oficial Mexicana NOM-013-SSA2-1994, Para la prevención y control de enfermedades bucales, publicada el 6 de enero de 1995 &#160;&#160;	http://diariooficial.gob.mx/nota_detalle.php?codigo=4942621&fecha=21/01/1999
137157	20/01/1999	SECRETARIA DE SALUD	4942679	20/01/1999	NOM-176-SSA1-1998	Proyecto de Norma Oficial Mexicana NOM-176-SSA1-1998, Validación de proveedores de fármacos y materias primas para la elaboración de medicamentos de uso humano &#160;&#160;	http://diariooficial.gob.mx/nota_detalle.php?codigo=4942679&fecha=20/01/1999
135253	19/01/1999	SECRETARIA DE SALUD	4942744	19/01/1999	NOM-161-SSA1-1998	Proyecto de Norma Oficial Mexicana NOM-161-SSA1-1998, Especificaciones sanitarias para la sonda desechable gastrointestinal, con marca radiopaca modelo Levin &#160;&#160;	http://diariooficial.gob.mx/nota_detalle.php?codigo=4942744&fecha=19/01/1999
135254	18/01/1999	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4942788	18/01/1999	NOM-046-SCFI-1998	Proyecto de Norma Oficial Mexicana NOM-046-SCFI-1998, Instrumentos de medición-Cintas métricas de acero y flexómetros &#160;&#160;	http://diariooficial.gob.mx/nota_detalle.php?codigo=4942788&fecha=18/01/1999
130258	15/01/1999	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4942802	15/01/1999	NOM-024-SCFI-1994	Norma Oficial Mexicana NOM-024-SCFI-1998, Información comercial para empaques, instructivos y garantías de los productos electrónicos, eléctricos y electrodomésticos. (esta Norma cancela a la NOM-024-SCFI-1994) &#160;&#160;	http://diariooficial.gob.mx/nota_detalle.php?codigo=4942802&fecha=15/01/1999
130258	15/01/1999	SECRETARIA DE TURISMO	4942809	15/01/1999	NOM-010-TUR-1998	Proyecto de Norma Oficial Mexicana NOM-010-TUR-1998, De los requisitos que deben contener los contratos que celebren los prestadores de servicios turísticos con los usuarios-Turistas &#160;&#160;	http://diariooficial.gob.mx/nota_detalle.php?codigo=4942809&fecha=15/01/1999
130257	14/01/1999	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4968031	14/01/1999	NOM-130-SCFI-1998	Respuestas a los comentarios recibidos al Proyecto de Norma Oficial Mexicana NOM-130-SCFI-1998, Requisitos de información para los servicios de remozamiento y mantenimiento de inmuebles y muebles que se encuentren en los mismos, publicado el 10 de abril de 1998 &#160;&#160;	http://diariooficial.gob.mx/nota_detalle.php?codigo=4968031&fecha=14/01/1999
131277	06/01/1999	SECRETARIA DE MEDIO AMBIENTE, RECURSOS NATURALES Y PESCA	4943091	06/01/1999	NOM-120-ECOL-1997	Aclaración a la Norma Oficial Mexicana NOM-120-ECOL-1997, Que establece las especificaciones de protección ambiental para las actividades de exploración minera directa, en zonas con climas secos y templados en donde se desarrolle vegetación de matorral xerófilo, bosque tropical caducifolio, bosques de coníferas y encinos, publicada el 19 de noviembre de 1998 &#160;&#160;	http://diariooficial.gob.mx/nota_detalle.php?codigo=4943091&fecha=06/01/1999
209833	28/12/1998	SECRETARIA DE MEDIO AMBIENTE, RECURSOS NATURALES Y PESCA	4905032	28/12/1998	NOM-EM-132-ECOL-1998	NORMA Oficial Mexicana de Emergencia NOM-EM-132-ECOL-1998, Que establece las características del equipo y el procedimiento de medición para la verificación de los límites de emisión de contaminantes, provenientes de los vehículos automotores en circulación que usan gasolina, gas licuado de petróleo, gas natural u otros combustibles alternos.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4905032&fecha=28/12/1998
209814	21/12/1998	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	4904110	21/12/1998	NOM-025-SCT4-1995	NORMA Oficial Mexicana NOM-025-SCT4-1995, Detección, identificación, prevención y sistemas contraincendio para embarcaciones que transportan hidrocarburos, químicos y petroquímicos de alto riesgo.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4904110&fecha=21/12/1998
209808	17/12/1998	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4903658	17/12/1998	NOM-133	PROYECTO de Norma Oficial Mexicana NOM-133/1-SCFI-1998, Productos infantiles-Funcionamiento de andaderas para la seguridad del infante-Especificaciones y métodos de prueba.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4903658&fecha=17/12/1998
209805	16/12/1998	SECRETARIA DE SALUD	4903504	16/12/1998	NOM-173-SSA1-1998	PROYECTO de Norma Oficial Mexicana NOM-173-SSA1-1998, Para la atención integral a personas con discapacidad.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4903504&fecha=16/12/1998
209802	15/12/1998	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	4903367	15/12/1998	NOM-019-SCT4-1995	NORMA Oficial Mexicana NOM-019-SCT4-1995, Requisitos para estaciones que prestan servicio a equipos contraincendio de embarcaciones, artefactos navales e instalaciones portuarias.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4903367&fecha=15/12/1998
209802	15/12/1998	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	4903369	15/12/1998	NOM-023-SCT4-1995	NORMA Oficial Mexicana NOM-023-SCT4-1995, Condiciones para el manejo y almacenamiento de mercancías peligrosas en puertos, terminales y unidades mar adentro.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4903369&fecha=15/12/1998
209793	14/12/1998	SECRETARIA DE SALUD	4902949	14/12/1998	NOM-178-SSA1-1998	PROYECTO de Norma Oficial Mexicana NOM-178-SSA1-1998, Que establece los requisitos mínimos de infraestructura y equipamiento de establecimientos para la atención médica de pacientes ambulatorios.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4902949&fecha=14/12/1998
209793	14/12/1998	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	4903011	14/12/1998	NOM-010-SCT4-1994	NORMA Oficial Mexicana NOM-010-SCT4-1994, Balsas salvavidas autoinflables, especificaciones y requisitos.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4903011&fecha=14/12/1998
209793	14/12/1998	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	4903013	14/12/1998	NOM-014-SCT4-1994	NORMA Oficial Mexicana NOM-014-SCT4-1994, Requisitos para estaciones que prestan servicios a balsas salvavidas autoinflables.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4903013&fecha=14/12/1998
209793	14/12/1998	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	4903015	14/12/1998	NOM-017-SCT4-1995	NORMA Oficial Mexicana NOM-017-SCT4-1995, Especificaciones técnicas que deben cumplir los planos para la aprobación de construcción y modificación de embarcaciones y artefactos navales.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4903015&fecha=14/12/1998
209793	14/12/1998	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	4903017	14/12/1998	NOM-018-SCT4-1995	NORMA Oficial Mexicana NOM-018-SCT4-1995, Especificaciones para el transporte de ácidos y álcalis en embarcaciones especializadas y de carga.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4903017&fecha=14/12/1998
209780	09/12/1998	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4902283	09/12/1998	NOM-041-SCFI-1997	NORMA Oficial Mexicana NOM-041-SCFI-1997, Instrumentos de medición-Medidas volumétricas metálicas cilíndricas para líquidos de 25 ml hasta 10 L (esta Norma cancela la NMX-CH-45-1983).	http://diariooficial.gob.mx/nota_detalle.php?codigo=4902283&fecha=09/12/1998
209780	09/12/1998	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4902286	09/12/1998	NOM-042-SCFI-1997	NORMA Oficial Mexicana NOM-042-SCFI-1997, Instrumentos de medición-Medidas volumétricas metálicas con cuello graduado para líquidos con capacidades de 5 L, 10 L y 20 L.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4902286&fecha=09/12/1998
209780	09/12/1998	SECRETARIA DE SALUD	4902295	09/12/1998	NOM-172-SSA1-1998	PROYECTO de Norma Oficial Mexicana NOM-172-SSA1-1998, Para la práctica de la acupuntura humana.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4902295&fecha=09/12/1998
209773	07/12/1998	SECRETARIA DE SALUD	4901895	07/12/1998	NOM-171-SSA1-1998	PROYECTO de Norma Oficial Mexicana NOM-171-SSA1-1998, Para la práctica de hemodiálisis.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4901895&fecha=07/12/1998
209773	07/12/1998	SECRETARIA DE SALUD	4901897	07/12/1998	NOM-174-SSA1-1998	PROYECTO de Norma Oficial Mexicana NOM-174-SSA1-1998, Para el manejo integral de la obesidad.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4901897&fecha=07/12/1998
209766	04/12/1998	SECRETARIA DE SALUD	4901582	04/12/1998	NOM-166-SSA1-1997	PROYECTO de Norma Oficial Mexicana NOM-166-SSA1-1997, Para la organización y funcionamiento de los laboratorios clínicos.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4901582&fecha=04/12/1998
209766	04/12/1998	SECRETARIA DE SALUD	4901585	04/12/1998	NOM-167-SSA1-1997	PROYECTO de Norma Oficial Mexicana NOM-167-SSA1-1997, Para la prestación de servicios de asistencia social para menores y adultos mayores .	http://diariooficial.gob.mx/nota_detalle.php?codigo=4901585&fecha=04/12/1998
209765	03/12/1998	SECRETARIA DE SALUD	4901476	03/12/1998	NOM-154-SSA1-1996	PROYECTO de Norma Oficial Mexicana NOM-154-SSA1-1996, Que establece las especificaciones sanitarias de la cánula para traqueostomía de elastómero de silicón.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4901476&fecha=03/12/1998
209761	02/12/1998	SECRETARIA DE SALUD	4901318	02/12/1998	NOM-150-SSA1-1996	PROYECTO de Norma Oficial Mexicana NOM-150-SSA1-1996, Que establece las especificaciones sanitarias del equipo para hemodiálisis de inserción en subclavia adulto e infantil.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4901318&fecha=02/12/1998
209758	01/12/1998	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	4901170	01/12/1998	NOM-022-SCT4-1995	PROYECTO de Norma Oficial Mexicana NOM-022-SCT4-1995, Requisitos que deben cumplir los sistemas automáticos contraincendio a base de aspersores de agua para uso en embarcaciones.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4901170&fecha=01/12/1998
209754	30/11/1998	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	4900976	30/11/1998	NOM-015-SCT4-1994	PROYECTO de Norma Oficial Mexicana NOM-015-SCT4-1994, Sistema de separadores de agua e hidrocarburos. Requisitos y especificaciones.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4900976&fecha=30/11/1998
209750	27/11/1998	SECRETARIA DE ENERGIA	4900737	27/11/1998	NOM-013-NUCL-1995	RESPUESTA a los comentarios recibidos respecto a la revisión al Proyecto de Norma Oficial Mexicana NOM-013-NUCL-1995, Requerimientos de seguridad radiológica para egresar a pacientes a quienes se le ha administrado material radiactivo.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4900737&fecha=27/11/1998
209750	27/11/1998	SECRETARIA DE ENERGIA	4900740	27/11/1998	NOM-016-ENER-1997	ACLARACION a la Norma Oficial Mexicana NOM-016-ENER-1997, Eficiencia energética de motores de corriente alterna trifásicos, de inducción, tipo jaula de ardilla, de uso general en potencia nominal de 0,746 a 149,2 kW. Límites, método de prueba y marcado, publicada el 17 de junio de 1998.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4900740&fecha=27/11/1998
209743	24/11/1998	SECRETARIA DE MEDIO AMBIENTE, RECURSOS NATURALES Y PESCA	4900305	24/11/1998	NOM-117-ECOL-1998	NORMA Oficial Mexicana NOM-117-ECOL-1998, Que establece las especificaciones de protección ambiental para la instalación y mantenimiento mayor de los sistemas para el transporte y distribución de hidrocarburos y petroquímicos en estado líquido y gaseoso, que se realicen en derechos de vía terrestres existentes, ubicados en zonas agrícolas, ganaderas y eriales.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4900305&fecha=24/11/1998
209740	23/11/1998	SECRETARIA DE MEDIO AMBIENTE, RECURSOS NATURALES Y PESCA	4900170	23/11/1998	NOM-114-ECOL-1998	NORMA Oficial Mexicana NOM-114-ECOL-1998, Que establece las especificaciones de protección ambiental para la planeación, dise&ntilde;o, construcción, operación y mantenimiento de líneas de transmisión y de subtransmisión eléctrica que se pretendan ubicar en áreas urbanas, suburbanas, rurales, agropecuarias, industriales, de equipamiento urbano o de servicios y turísticas.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4900170&fecha=23/11/1998
209740	23/11/1998	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4900179	23/11/1998	NOM-042-SCFI-1997	RESPUESTA a los comentarios recibidos respecto al Proyecto de Norma Oficial Mexicana NOM-042-SCFI-1997, Instrumentos de medición-Medidas volumétricas metálicas con cuello graduado para líquidos con capacidades de 5 L, 10 L y 20 L, publicado el 24 de diciembre de 1997.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4900179&fecha=23/11/1998
209740	23/11/1998	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4900182	23/11/1998	NOM-041-SCFI-1997	RESPUESTA a los comentarios recibidos respecto al Proyecto de Norma Oficial Mexicana NOM-041-SCFI-1997, Instrumentos de medición-Medidas volumétricas metálicas cilíndricas para líquidos de 25 ml hasta 10 L (esta Norma cancela a la NMX-CH-45-1983), publicado el 2 de enero de 1998.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4900182&fecha=23/11/1998
209735	18/11/1998	SECRETARIA DE AGRICULTURA, GANADERIA Y DESARROLLO RURAL	4899873	18/11/1998	NOM-023-FITO-1995	RESPUESTAS a los comentarios recibidos respecto al Proyecto de Norma Oficial Mexicana NOM-023-FITO-1995, Por la que se establece la Campa&ntilde;a Nacional contra las Moscas de la Fruta, publicado el 6 de septiembre de 1995.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4899873&fecha=18/11/1998
209729	17/11/1998	SECRETARIA DE AGRICULTURA, GANADERIA Y DESARROLLO RURAL	4899584	17/11/1998	NOM-003-ZOO-1994	MODIFICACION a la Norma Oficial Mexicana NOM-003-ZOO-1994, Criterios para la operación de laboratorios de pruebas aprobados en materia zoosanitaria.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4899584&fecha=17/11/1998
209720	13/11/1998	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4899155	13/11/1998	NOM-048-SCFI-1997	RESPUESTA a los comentarios recibidos respecto al Proyecto de Norma Oficial Mexicana NOM-048-SCFI-1997, Instrumentos de medición-Relojes registradores de tiempo-Alimentados con diferentes fuentes de energía (esta Norma cancela la NMX-J-382-1980), publicado el 12 de enero de 1998 .	http://diariooficial.gob.mx/nota_detalle.php?codigo=4899155&fecha=13/11/1998
209720	13/11/1998	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4899158	13/11/1998	NOM-020-SCFI-1997	UNIDAD de verificación de información comercial de la NOM-020-SCFI-1997, Información comercial-Etiquetado de cueros de pieles curtidas naturales y materiales sintéticos o artificiales con esa apariencia, calzado, marroquinería, así como los productos elaborados con dichos materiales.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4899158&fecha=13/11/1998
209718	12/11/1998	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4898987	12/11/1998	NOM-142-SSA1-1995	LISTA de unidades de verificación de información comercial de la NOM-142-SSA1-1995, Bienes y servicios. Bebidas alcohólicas. Especificaciones sanitarias. Etiquetado sanitario y comercial, acreditadas ante esta Secretaría.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4898987&fecha=12/11/1998
209712	10/11/1998	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4898678	10/11/1998	NOM-132-SCFI-1998	RESPUESTA a los comentarios recibidos respecto al Proyecto de Norma Oficial Mexicana NOM-132-SCFI-1998, Talavera-Especificaciones.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4898678&fecha=10/11/1998
209707	06/11/1998	SECRETARIA DE ENERGIA	4898366	06/11/1998	NOM-022	RESPUESTA a los comentarios recibidos respecto al Proyecto de Norma Oficial Mexicana NOM-022/3-NUCL- 1996, Requerimientos para una instalación para el almacenamiento definitivo de desechos radiactivos de nivel bajo cerca de la superficie. Parte 3. Construcción, operación, clausura, post-clausura y control institucional, publicado el 12 de marzo de 1998.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4898366&fecha=06/11/1998
209707	06/11/1998	SECRETARIA DE ENERGIA	4898369	06/11/1998	NOM-032-NUCL-1997	RESPUESTA a los comentarios recibidos respecto al Proyecto de Norma Oficial Mexicana NOM-032-NUCL-1997, Especificaciones técnicas para la operación de unidades de teleterapia que utilizan material radiactivo, publicado el 13 de marzo de 1998.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4898369&fecha=06/11/1998
209683	26/10/1998	SECRETARIA DE MEDIO AMBIENTE, RECURSOS NATURALES Y PESCA	4897125	26/10/1998	NOM-113-ECOL-1998	NORMA Oficial Mexicana NOM-113-ECOL-1998, Que establece las especificaciones de protección ambiental para la planeación, dise&ntilde;o, construcción, operación y mantenimiento de subestaciones eléctricas de potencia o de distribución que se pretendan ubicar en áreas urbanas, suburbanas, rurales, agropecuarias, industriales, de equipamiento urbano o de servicios y turísticas.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4897125&fecha=26/10/1998
209680	23/10/1998	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4896980	23/10/1998	NOM-126-SCFI-1998	NORMA Oficial Mexicana NOM-126-SCFI-1998, Prácticas comerciales-Requisitos mínimos de información para la prestación de servicios fotográficos, de laboratorio fotográfico y de grabación en video.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4896980&fecha=23/10/1998
209680	23/10/1998	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4896983	23/10/1998	NOM-125-SCFI-1998	NORMA Oficial Mexicana NOM-125-SCFI-1998, Prácticas comerciales-Requisitos mínimos de información para la prestación de servicios de autotransporte de carga.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4896983&fecha=23/10/1998
209647	07/10/1998	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4895227	07/10/1998	NOM-126-SCFI-1997	RESPUESTAS a los comentarios recibidos respecto al Proyecto de Norma Oficial Mexicana NOM-126-SCFI-1997, Requerimientos mínimos de información para la prestación de servicios fotográficos, de laboratorio fotográfico y de grabación en video, publicado el 13 de agosto de 1997.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4895227&fecha=07/10/1998
209621	25/09/1998	SECRETARIA DE MEDIO AMBIENTE, RECURSOS NATURALES Y PESCA	4893926	25/09/1998	NOM-116-ECOL-1996	RESPUESTAS a los comentarios efectuados al Proyecto de Norma Oficial Mexicana NOM-116-ECOL-1996, Que establece las especificaciones de protección ambiental para prospecciones sismológicas terrestres que realicen las empresas en zonas agrícolas, ganaderas y eriales, publicado el 21 de abril de 1997.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4893926&fecha=25/09/1998
209610	21/09/1998	SECRETARIA DE MEDIO AMBIENTE, RECURSOS NATURALES Y PESCA	4893443	21/09/1998	NOM-EM-125-ECOL-1998	NORMA Oficial Mexicana de Emergencia NOM-EM-125-ECOL-1998, Que establece las especificaciones de protección ambiental y la prohibición del uso de compuestos clorofluorocarbonos en la fabricación e importación de refrigeradores, refrigeradores-congeladores y congeladores electrodomésticos; enfriadores de agua, enfriadores-calentadores de agua y enfriadores-calentadores de agua para beber con o sin compartimiento refrigerador, refrigeradores para uso comercial y acondicionadores de aire tipo cuarto.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4893443&fecha=21/09/1998
209610	21/09/1998	SECRETARIA DE MEDIO AMBIENTE, RECURSOS NATURALES Y PESCA	4893446	21/09/1998	NOM-EM-128-ECOL-1998	NORMA Oficial Mexicana de Emergencia NOM-EM-128-ECOL-1998, Que establece los límites máximos permisibles de emisión de hidrocarburos no quemados, monóxido de carbono, óxidos de nitrógeno y partículas suspendidas, provenientes del escape de automóviles y camiones nuevos en planta, así como de hidrocarburos evaporativos provenientes del sistema de combustible que usan gasolina, gas licuado de petróleo, gas natural y diesel de los mismos, con peso bruto vehicular que no exceda los 3,856 kilogramos.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4893446&fecha=21/09/1998
209610	21/09/1998	SECRETARIA DE MEDIO AMBIENTE, RECURSOS NATURALES Y PESCA	4893449	21/09/1998	NOM-003-ECOL-1997	NORMA Oficial Mexicana NOM-003-ECOL-1997, Que establece los límites máximos permisibles de contaminantes para las aguas residuales tratadas que se reusen en servicios al público.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4893449&fecha=21/09/1998
209610	21/09/1998	SECRETARIA DE MEDIO AMBIENTE, RECURSOS NATURALES Y PESCA	4893451	21/09/1998	NOM-008-CNA-1998	PROYECTO de Norma Oficial Mexicana NOM-008-CNA-1998, Regaderas empleadas en el aseo corporal-Especificaciones y métodos de prueba.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4893451&fecha=21/09/1998
209590	09/09/1998	SECRETARIA DE MEDIO AMBIENTE, RECURSOS NATURALES Y PESCA	4892448	09/09/1998	NOM-121-ECOL-1997	ACLARACION a la Norma Oficial Mexicana NOM-121-ECOL-1997, Que establece los límites máximos permisibles de emisión a la atmósfera de compuestos orgánicos volátiles (COV&#180;s) provenientes de las operaciones de recubrimiento de carrocerías nuevas en planta de automóviles, unidades de uso múltiple, de pasajeros y utilitarios; carga y camiones ligeros, así como el método para calcular sus emisiones, publicada el 14 de julio de 1998.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4892448&fecha=09/09/1998
209583	04/09/1998	SECRETARIA DE SALUD	4892070	04/09/1998	NOM-140-SSA1-1995	RESPUESTA a los comentarios al Proyecto de Norma Oficial Mexicana NOM-140-SSA1-1995, Que establece las especificaciones sanitarias de las bolsas para fraccionar sangre.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4892070&fecha=04/09/1998
209577	02/09/1998	SECRETARIA DE SALUD	4891795	02/09/1998	NOM-133-SSA1-1995	RESPUESTA a los comentarios al Proyecto de Norma Oficial Mexicana NOM-133-SSA1-1995, Que establece las especificaciones sanitarias de las agujas hipodérmicas desechables, publicado el 12 de agosto de 1996.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4891795&fecha=02/09/1998
209570	31/08/1998	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4891520	31/08/1998	NOM-129-SCFI-1998	NORMA Oficial Mexicana NOM-129-SCFI-1998, Información comercial-Etiquetado de productos agrícolas-Mango.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4891520&fecha=31/08/1998
209555	21/08/1998	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4890594	21/08/1998	NOM-127-SCFI-1998	PROYECTO de Norma Oficial Mexicana NOM-127-SCFI-1998, Instrumentos de medición-Medidores multifunción para sistemas eléctricos-Especificaciones y métodos de prueba.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4890594&fecha=21/08/1998
209550	19/08/1998	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4890402	19/08/1998	NOM-054-SCFI-1997	RESPUESTA a los comentarios recibidos respecto al Proyecto de Norma Oficial Mexicana NOM-054-SCFI-1997, Utensilios domésticos-Ollas a presión-Seguridad, publicado el 14 de enero de 1998.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4890402&fecha=19/08/1998
209550	19/08/1998	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4890405	19/08/1998	NOM-007-SCFI-1993	RESPUESTA a los comentarios recibidos respecto al Proyecto de Norma Oficial Mexicana NOM-007-SCFI-1997, Instrumentos de medición-Taxímetros electrónicos (esta Norma cancela la NOM-007-SCFI-1993), publicado el 19 de noviembre de 1997.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4890405&fecha=19/08/1998
209547	18/08/1998	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4890180	18/08/1998	NOM-015-SCFI-1998	PROYECTO de Norma Oficial Mexicana NOM-015-SCFI-1998, Información comercial-Etiquetado en juguetes. 	http://diariooficial.gob.mx/nota_detalle.php?codigo=4890180&fecha=18/08/1998
209538	13/08/1998	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4889800	13/08/1998	NOM-129-SCFI-1997	RESPUESTA a los comentarios recibidos respecto al Proyecto de Norma Oficial Mexicana NOM-129-SCFI-1997, Información comercial-Etiquetado de productos agrícolas-Mango, publicado el 12 de enero de 1998.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4889800&fecha=13/08/1998
209532	10/08/1998	SECRETARIA DE MEDIO AMBIENTE, RECURSOS NATURALES Y PESCA	4889424	10/08/1998	NOM-013-RECNAT-1997	RESPUESTA a los comentarios recibidos respecto al Proyecto de Norma Oficial Mexicana NOM-013-RECNAT-1997, Que regula sanitariamente la importación de árboles de navidad naturales de las especies pinus sylvestris, pseudotsuga menziesii y del género abies.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4889424&fecha=10/08/1998
209532	10/08/1998	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4889436	10/08/1998	NOM-113-SCFI-1995	ACLARACION a la Norma Oficial Mexicana NOM-113-SCFI-1995, Líquido para frenos hidráulicos empleado en vehículos automotores-Especificaciones de seguridad y métodos de prueba, publicada el 28 de enero de 1998.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4889436&fecha=10/08/1998
209503	24/07/1998	SECRETARIA DE COMERCIO Y FOMENTO INDUSTRIAL	4888037	24/07/1998	NOM-005-SCFI-1993	ACLARACION a la Norma Oficial Mexicana NOM-005-SCFI-1994, Instrumentos de medición-Sistema para medición y despacho de gasolina y otros combustibles líquidos (esta Norma cancela a la NOM-005-SCFI-1993), publicada el 30 de marzo de 1998.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4888037&fecha=24/07/1998
209491	17/07/1998	SECRETARIA DE AGRICULTURA, GANADERIA Y DESARROLLO RURAL	4887483	17/07/1998	NOM-003-ZOO-1994	PROYECTO de modificación a la Norma Oficial Mexicana NOM-003-ZOO-1994, Criterios para la operación de laboratorios de pruebas aprobados en materia zoosanitaria.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4887483&fecha=17/07/1998
209482	14/07/1998	SECRETARIA DE DESARROLLO SOCIAL	4887101	14/07/1998	NOM-121-ECOL-1997	NORMA Oficial Mexicana NOM-121-ECOL-1997, Que establece los límites máximos permisibles de emisión a la atmósfera de compuestos orgánicos volátiles (COVs) provenientes de las operaciones de recubrimiento de carrocerías nuevas en planta de automóviles, unidades de uso múltiple, de pasajeros y utilitarios; carga y camiones ligeros, así como el método para calcular sus emisiones.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4887101&fecha=14/07/1998
209476	13/07/1998	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	4886865	13/07/1998	NOM-024-SCT4-1995	PROYECTO de Norma Oficial Mexicana NOM-024-SCT4-1995, Conexiones internacionales a tierra para sistemas contra incendioRequisitos y especificaciones.	http://diariooficial.gob.mx/nota_detalle.php?codigo=4886865&fecha=13/07/1998
